MarketID,WeekStart,Product,DemandUnits,SellingPricePerUnit
M009,2025-04-07,SKU_C,707,49.43
M062,2025-04-28,SKU_B,410,54.9
M080,2025-01-13,SKU_A,310,50.03
M020,2025-03-03,SKU_D,506,60.01
M050,2025-01-13,SKU_E,595,79.46
M096,2025-02-10,SKU_B,600,62.75
M053,2025-05-19,SKU_C,468,52.56
M068,2025-05-05,SKU_D,168,42.21
M069,2025-01-20,SKU_E,455,73.62
M088,2025-01-20,SKU_D,291,57.28
M076,2025-01-27,SKU_A,424,42.09
M064,2025-05-05,SKU_E,432,43.72
M025,2025-03-17,SKU_C,251,49.83
M019,2025-01-20,SKU_A,493,77.72
M071,2025-03-10,SKU_B,264,52.85
M036,2025-03-17,SKU_C,256,63.41
M100,2025-03-03,SKU_E,212,78.71
M015,2025-05-19,SKU_B,441,73.53
M019,2025-01-27,SKU_D,442,81.05
M008,2025-04-21,SKU_B,296,64.78
M078,2025-01-13,SKU_E,295,64.19
M095,2025-05-05,SKU_D,238,66.92
M013,2025-03-31,SKU_D,433,57.45
M030,2025-04-28,SKU_B,473,61.29
M088,2025-03-17,SKU_D,191,60.96
M038,2025-03-03,SKU_C,270,62.89
M089,2025-05-12,SKU_E,530,45.04
M007,2025-02-10,SKU_A,588,76.88
M040,2025-02-03,SKU_C,393,78.52
M015,2025-01-20,SKU_D,328,74.24
M008,2025-02-24,SKU_E,229,64.08
M087,2025-02-24,SKU_B,214,55.24
M050,2025-01-13,SKU_D,431,75.25
M040,2025-02-17,SKU_B,343,74.38
M030,2025-02-24,SKU_C,482,60.65
M034,2025-01-27,SKU_C,478,42.97
M022,2025-03-10,SKU_D,413,73.13
M011,2025-03-31,SKU_E,204,76.87
M017,2025-02-03,SKU_A,575,62.85
M059,2025-05-12,SKU_D,291,56.83
M084,2025-03-17,SKU_A,643,47.91
M003,2025-03-24,SKU_A,451,63.99
M074,2025-01-06,SKU_E,469,63.64
M017,2025-04-07,SKU_A,756,62.68
M039,2025-01-27,SKU_B,561,46.89
M060,2025-05-19,SKU_C,404,58.45
M075,2025-01-06,SKU_B,203,40.62
M048,2025-04-21,SKU_A,584,44.11
M038,2025-05-05,SKU_B,173,60.17
M029,2025-04-28,SKU_A,408,64.27
M047,2025-03-10,SKU_D,499,73.11
M023,2025-03-31,SKU_B,220,42.78
M036,2025-05-05,SKU_E,204,59.7
M052,2025-04-28,SKU_B,169,60.69
M060,2025-05-12,SKU_E,286,62.67
M078,2025-05-19,SKU_A,321,64.25
M026,2025-04-21,SKU_C,524,58.14
M093,2025-05-12,SKU_C,328,39.11
M075,2025-02-03,SKU_E,257,43.16
M047,2025-01-20,SKU_C,415,67.88
M015,2025-04-28,SKU_A,358,76.31
M097,2025-05-05,SKU_A,360,64.06
M030,2025-02-03,SKU_E,485,63.2
M011,2025-02-03,SKU_D,248,75.25
M016,2025-02-24,SKU_A,209,47.18
M023,2025-03-10,SKU_C,223,44.09
M034,2025-04-28,SKU_A,406,44.06
M041,2025-03-31,SKU_A,326,69.93
M054,2025-04-21,SKU_C,198,58.47
M095,2025-02-17,SKU_D,355,68.55
M091,2025-02-03,SKU_C,335,74.49
M056,2025-01-27,SKU_A,434,63.78
M077,2025-03-24,SKU_E,296,59.26
M073,2025-02-03,SKU_A,590,56.0
M003,2025-03-03,SKU_D,595,64.08
M001,2025-04-28,SKU_B,534,64.13
M096,2025-01-06,SKU_C,411,66.11
M086,2025-03-31,SKU_B,418,46.24
M090,2025-01-27,SKU_D,353,59.08
M040,2025-03-10,SKU_C,321,76.42
M028,2025-05-19,SKU_D,543,43.05
M097,2025-04-21,SKU_D,313,67.26
M036,2025-05-05,SKU_B,295,59.93
M082,2025-03-31,SKU_B,507,81.12
M060,2025-05-05,SKU_C,445,60.61
M097,2025-01-13,SKU_D,358,62.94
M028,2025-02-03,SKU_D,437,38.38
M014,2025-03-31,SKU_E,187,68.55
M094,2025-03-03,SKU_E,511,56.16
M085,2025-01-06,SKU_B,270,65.46
M002,2025-01-20,SKU_A,284,58.82
M059,2025-03-10,SKU_C,358,56.0
M092,2025-04-21,SKU_C,266,63.78
M075,2025-02-10,SKU_C,266,44.67
M075,2025-03-17,SKU_C,205,40.29
M033,2025-01-06,SKU_C,261,49.95
M097,2025-04-14,SKU_E,427,63.82
M043,2025-02-24,SKU_E,677,70.4
M022,2025-03-31,SKU_C,428,71.89
M034,2025-04-07,SKU_D,684,42.38
M066,2025-01-06,SKU_D,378,66.38
M098,2025-02-17,SKU_D,380,76.88
M090,2025-02-17,SKU_E,388,55.19
M018,2025-01-13,SKU_B,590,49.08
M007,2025-01-13,SKU_D,600,73.62
M094,2025-04-28,SKU_C,323,55.9
M089,2025-02-17,SKU_E,456,47.32
M028,2025-02-17,SKU_C,548,43.63
M080,2025-05-19,SKU_D,289,51.87
M065,2025-03-10,SKU_D,710,56.01
M042,2025-02-10,SKU_D,365,67.63
M080,2025-03-10,SKU_D,352,54.09
M094,2025-01-06,SKU_E,341,52.28
M094,2025-04-07,SKU_C,477,50.63
M087,2025-04-07,SKU_D,232,50.64
M006,2025-03-10,SKU_A,440,56.48
M008,2025-05-05,SKU_D,212,64.21
M062,2025-01-20,SKU_A,675,56.43
M043,2025-02-03,SKU_E,620,72.8
M012,2025-04-28,SKU_D,266,74.67
M043,2025-01-20,SKU_A,566,75.44
M012,2025-03-17,SKU_B,202,79.77
M052,2025-05-05,SKU_A,238,61.86
M098,2025-03-31,SKU_A,464,77.95
M079,2025-01-13,SKU_C,573,47.98
M028,2025-03-10,SKU_D,445,38.31
M019,2025-01-13,SKU_E,382,81.53
M095,2025-02-03,SKU_C,255,64.46
M054,2025-01-20,SKU_C,233,56.88
M046,2025-02-17,SKU_D,740,70.07
M074,2025-05-05,SKU_B,411,65.73
M063,2025-03-24,SKU_C,325,44.13
M032,2025-01-27,SKU_C,369,52.38
M080,2025-03-31,SKU_C,444,52.75
M033,2025-01-06,SKU_A,255,46.29
M056,2025-03-03,SKU_D,664,67.48
M021,2025-02-10,SKU_A,435,72.96
M056,2025-05-05,SKU_B,515,65.65
M097,2025-03-31,SKU_C,356,67.06
M029,2025-02-24,SKU_A,346,67.59
M072,2025-04-07,SKU_D,577,61.19
M068,2025-03-24,SKU_A,203,38.86
M011,2025-02-17,SKU_E,217,74.55
M014,2025-04-21,SKU_A,265,67.24
M016,2025-05-19,SKU_D,281,51.02
M009,2025-04-07,SKU_C,707,49.43
M100,2025-01-27,SKU_D,320,79.61
M011,2025-01-13,SKU_E,205,76.96
M063,2025-03-03,SKU_C,230,46.59
M023,2025-04-07,SKU_C,181,40.05
M015,2025-02-03,SKU_E,430,71.38
M043,2025-01-27,SKU_C,465,76.05
M087,2025-02-10,SKU_D,196,55.24
M084,2025-01-20,SKU_D,397,45.21
M092,2025-04-07,SKU_B,409,61.51
M083,2025-02-03,SKU_B,336,71.2
M047,2025-01-06,SKU_C,373,70.29
M042,2025-03-10,SKU_A,550,66.39
M012,2025-02-24,SKU_B,276,79.43
M082,2025-03-17,SKU_C,551,80.34
M055,2025-03-10,SKU_E,162,64.31
M017,2025-05-19,SKU_B,602,60.91
M026,2025-03-03,SKU_B,489,53.47
M072,2025-03-31,SKU_B,649,62.51
M044,2025-03-10,SKU_C,369,73.04
M099,2025-05-12,SKU_B,643,54.78
M062,2025-01-06,SKU_A,627,57.07
M032,2025-05-12,SKU_A,475,48.38
M046,2025-02-03,SKU_B,496,75.6
M040,2025-01-20,SKU_A,436,74.29
M057,2025-03-03,SKU_E,309,68.62
M072,2025-03-17,SKU_B,506,58.15
M052,2025-05-12,SKU_C,246,63.0
M014,2025-02-17,SKU_C,218,68.21
M033,2025-02-17,SKU_D,208,50.55
M009,2025-01-06,SKU_D,695,46.82
M037,2025-04-28,SKU_D,330,68.22
M065,2025-04-21,SKU_D,449,56.73
M003,2025-05-12,SKU_E,512,65.36
M082,2025-04-21,SKU_D,430,79.35
M053,2025-03-03,SKU_A,545,54.01
M076,2025-04-28,SKU_E,402,40.53
M010,2025-05-05,SKU_D,304,51.61
M023,2025-02-17,SKU_E,274,41.18
M010,2025-05-19,SKU_C,314,54.26
M090,2025-02-17,SKU_B,360,58.56
M038,2025-04-07,SKU_B,311,61.48
M059,2025-03-31,SKU_C,288,54.85
M098,2025-03-10,SKU_D,472,78.59
M087,2025-04-14,SKU_C,190,53.71
M091,2025-04-28,SKU_A,320,77.21
M100,2025-02-10,SKU_D,316,79.22
M043,2025-05-05,SKU_E,572,72.04
M098,2025-05-19,SKU_C,578,79.39
M053,2025-02-10,SKU_A,622,50.61
M095,2025-01-13,SKU_E,337,64.57
M098,2025-04-21,SKU_C,423,79.86
M037,2025-03-31,SKU_D,246,72.16
M061,2025-04-07,SKU_C,457,43.19
M085,2025-04-07,SKU_C,281,65.17
M025,2025-02-10,SKU_B,164,51.78
M032,2025-04-14,SKU_D,470,48.81
M034,2025-04-21,SKU_E,389,42.89
M021,2025-02-03,SKU_A,636,74.23
M077,2025-01-27,SKU_D,307,56.92
M017,2025-02-24,SKU_E,750,59.87
M066,2025-02-10,SKU_B,273,67.47
M021,2025-03-10,SKU_B,546,73.67
M018,2025-03-03,SKU_B,703,48.88
M070,2025-02-17,SKU_B,238,53.5
M077,2025-01-06,SKU_B,456,59.25
M049,2025-04-14,SKU_E,558,76.76
M013,2025-05-12,SKU_D,491,61.45
M025,2025-01-06,SKU_D,250,51.01
M042,2025-05-19,SKU_E,540,69.33
M024,2025-03-10,SKU_E,400,48.89
M010,2025-03-24,SKU_D,465,49.45
M092,2025-04-07,SKU_B,409,61.51
M091,2025-04-14,SKU_C,336,77.79
M018,2025-03-17,SKU_D,694,46.16
M040,2025-01-27,SKU_C,393,75.35
M005,2025-03-03,SKU_A,335,46.16
M086,2025-03-31,SKU_E,598,46.27
M092,2025-03-31,SKU_E,346,64.23
M041,2025-04-07,SKU_D,343,69.77
M019,2025-01-20,SKU_E,472,79.17
M036,2025-01-20,SKU_E,225,60.6
M053,2025-05-05,SKU_D,542,55.38
M052,2025-03-10,SKU_B,299,62.98
M089,2025-01-06,SKU_E,546,48.98
M054,2025-01-27,SKU_E,209,55.67
M006,2025-05-19,SKU_B,518,53.9
M040,2025-05-05,SKU_A,540,77.42
M043,2025-05-05,SKU_C,631,75.19
M029,2025-04-21,SKU_A,349,69.67
M067,2025-03-10,SKU_A,472,41.35
M032,2025-02-24,SKU_A,619,49.27
M029,2025-02-17,SKU_E,276,68.55
M022,2025-04-21,SKU_D,410,70.97
M022,2025-01-27,SKU_B,353,69.4
M087,2025-02-03,SKU_C,184,54.29
M051,2025-01-27,SKU_B,499,60.5
M039,2025-05-19,SKU_D,531,52.21
M016,2025-04-14,SKU_D,307,50.68
M062,2025-01-27,SKU_E,432,60.04
M093,2025-03-31,SKU_D,379,44.58
M077,2025-02-17,SKU_B,456,56.62
M088,2025-01-27,SKU_C,264,58.5
M024,2025-05-12,SKU_D,225,49.33
M010,2025-05-05,SKU_B,409,51.6
M100,2025-03-31,SKU_B,207,77.3
M096,2025-03-17,SKU_D,393,63.86
M051,2025-02-03,SKU_C,465,59.88
M041,2025-01-20,SKU_B,357,71.17
M072,2025-02-10,SKU_B,626,59.0
M039,2025-05-19,SKU_D,531,52.21
M022,2025-04-07,SKU_B,361,70.15
M025,2025-04-07,SKU_D,242,53.18
M082,2025-03-24,SKU_D,623,81.72
M048,2025-01-27,SKU_A,466,44.31
M037,2025-02-10,SKU_B,234,69.78
M009,2025-05-19,SKU_A,476,46.72
M065,2025-04-21,SKU_B,542,56.96
M035,2025-05-05,SKU_E,388,79.53
M020,2025-01-20,SKU_B,538,58.91
M045,2025-04-14,SKU_B,374,63.88
M067,2025-04-07,SKU_C,651,42.44
M064,2025-02-24,SKU_D,592,47.66
M029,2025-01-27,SKU_E,439,69.04
M007,2025-05-05,SKU_C,720,73.22
M068,2025-02-24,SKU_C,284,39.96
M020,2025-03-24,SKU_A,558,61.5
M079,2025-03-24,SKU_D,689,44.7
M013,2025-02-03,SKU_D,396,58.76
M008,2025-04-21,SKU_A,283,67.84
M056,2025-01-13,SKU_E,644,68.28
M052,2025-02-03,SKU_A,181,60.49
M091,2025-03-17,SKU_B,369,78.67
M022,2025-04-21,SKU_C,330,72.64
M070,2025-05-05,SKU_A,187,54.34
M080,2025-05-12,SKU_B,457,51.78
M014,2025-05-12,SKU_A,186,70.41
M004,2025-05-19,SKU_D,246,50.13
M067,2025-01-20,SKU_E,576,44.4
M063,2025-04-07,SKU_E,275,41.43
M053,2025-03-17,SKU_C,373,55.37
M085,2025-01-27,SKU_E,330,64.05
M013,2025-04-07,SKU_C,607,58.96
M100,2025-04-28,SKU_B,237,78.59
M037,2025-01-13,SKU_B,327,73.66
M026,2025-03-03,SKU_C,393,57.13
M001,2025-03-24,SKU_E,591,66.33
M003,2025-03-31,SKU_E,492,66.29
M083,2025-03-31,SKU_C,400,68.16
M091,2025-01-13,SKU_C,395,76.9
M003,2025-02-10,SKU_E,629,64.45
M016,2025-05-19,SKU_B,246,47.43
M081,2025-04-07,SKU_B,742,67.15
M024,2025-03-10,SKU_C,231,48.13
M024,2025-04-21,SKU_A,328,51.69
M062,2025-01-13,SKU_C,686,54.72
M077,2025-02-24,SKU_C,367,58.09
M045,2025-01-20,SKU_A,493,64.34
M086,2025-01-13,SKU_C,693,47.63
M013,2025-03-24,SKU_B,659,61.49
M019,2025-03-03,SKU_B,377,79.07
M089,2025-05-05,SKU_D,320,45.08
M014,2025-03-03,SKU_C,152,66.74
M067,2025-03-31,SKU_B,479,40.5
M078,2025-05-19,SKU_A,321,64.25
M019,2025-01-20,SKU_C,561,79.93
M093,2025-01-20,SKU_A,329,40.9
M020,2025-02-10,SKU_E,652,60.2
M097,2025-02-10,SKU_B,469,63.57
M033,2025-01-13,SKU_D,194,48.8
M082,2025-05-12,SKU_A,421,77.25
M095,2025-02-03,SKU_D,235,63.83
M074,2025-03-03,SKU_C,446,63.82
M100,2025-01-06,SKU_C,281,81.56
M005,2025-03-10,SKU_E,231,42.56
M017,2025-02-17,SKU_B,456,61.67
M010,2025-03-03,SKU_E,275,53.9
M043,2025-01-06,SKU_C,487,74.61
M085,2025-04-07,SKU_E,255,64.88
M066,2025-04-14,SKU_A,271,70.85
M035,2025-03-17,SKU_B,693,79.83
M038,2025-01-20,SKU_D,218,59.7
M085,2025-05-19,SKU_B,419,68.22
M046,2025-01-06,SKU_E,730,72.76
M011,2025-03-17,SKU_E,192,78.46
M052,2025-04-28,SKU_E,262,64.68
M099,2025-01-27,SKU_D,641,55.69
M059,2025-02-17,SKU_C,346,56.59
M076,2025-03-31,SKU_C,532,39.04
M013,2025-03-17,SKU_E,636,57.33
M011,2025-01-27,SKU_B,225,75.76
M012,2025-01-06,SKU_A,163,74.59
M057,2025-04-21,SKU_C,255,68.52
M065,2025-01-13,SKU_D,769,53.29
M052,2025-03-17,SKU_C,168,63.11
M077,2025-04-28,SKU_E,332,60.99
M092,2025-03-31,SKU_C,385,61.6
M060,2025-03-10,SKU_A,384,59.07
M026,2025-01-06,SKU_A,324,53.75
M038,2025-03-10,SKU_C,226,61.4
M031,2025-03-31,SKU_A,408,59.4
M099,2025-02-24,SKU_C,456,53.03
M100,2025-01-27,SKU_B,308,78.53
M089,2025-03-31,SKU_A,498,46.16
M060,2025-05-05,SKU_A,310,59.01
M073,2025-03-10,SKU_D,406,54.48
M066,2025-05-19,SKU_D,332,66.28
M011,2025-01-20,SKU_A,273,77.11
M050,2025-04-21,SKU_E,443,77.57
M028,2025-04-14,SKU_E,448,40.42
M067,2025-02-10,SKU_D,611,41.5
M093,2025-05-19,SKU_A,502,40.47
M007,2025-03-03,SKU_B,554,76.88
M090,2025-05-19,SKU_C,410,58.42
M001,2025-03-10,SKU_E,365,62.69
M014,2025-02-17,SKU_B,173,65.52
M033,2025-02-03,SKU_A,225,49.67
M085,2025-03-31,SKU_A,345,63.36
M084,2025-03-03,SKU_C,601,44.78
M003,2025-02-24,SKU_B,385,62.64
M017,2025-02-03,SKU_D,543,59.04
M083,2025-04-28,SKU_A,289,70.54
M023,2025-01-27,SKU_C,281,39.22
M097,2025-03-03,SKU_C,512,64.83
M041,2025-02-17,SKU_C,358,72.55
M094,2025-02-17,SKU_B,501,50.9
M022,2025-02-03,SKU_C,294,73.91
M096,2025-04-14,SKU_C,651,60.41
M010,2025-01-20,SKU_E,283,50.93
M068,2025-02-17,SKU_A,270,38.61
M026,2025-03-24,SKU_C,516,52.52
M011,2025-04-28,SKU_C,162,79.7
M022,2025-04-28,SKU_B,431,75.02
M021,2025-05-05,SKU_E,591,74.47
M084,2025-01-06,SKU_B,607,45.09
M036,2025-04-21,SKU_A,186,59.96
M072,2025-03-31,SKU_B,649,62.51
M021,2025-03-17,SKU_B,449,75.27
M099,2025-02-03,SKU_D,515,57.14
M052,2025-03-24,SKU_C,289,63.59
M009,2025-03-31,SKU_D,738,49.58
M058,2025-01-13,SKU_B,654,46.45
M026,2025-01-13,SKU_D,535,56.84
M009,2025-05-12,SKU_A,680,46.84
M013,2025-05-19,SKU_B,395,58.65
M023,2025-03-24,SKU_B,163,41.1
M012,2025-05-19,SKU_E,219,75.94
M072,2025-01-20,SKU_C,527,58.25
M078,2025-03-24,SKU_A,302,60.3
M049,2025-04-21,SKU_D,550,74.55
M015,2025-03-10,SKU_D,435,70.93
M068,2025-05-19,SKU_A,178,39.29
M100,2025-04-07,SKU_D,191,80.78
M054,2025-01-06,SKU_D,165,58.14
M035,2025-05-05,SKU_C,519,76.21
M100,2025-02-03,SKU_A,181,76.19
M099,2025-04-07,SKU_B,625,54.74
M034,2025-02-24,SKU_E,452,41.57
M030,2025-04-28,SKU_C,437,61.93
M088,2025-04-21,SKU_D,268,61.76
M010,2025-02-24,SKU_C,412,51.44
M026,2025-03-03,SKU_A,387,56.91
M032,2025-04-21,SKU_C,382,49.93
M067,2025-02-10,SKU_C,698,43.09
M054,2025-04-07,SKU_D,176,56.94
M006,2025-03-10,SKU_E,455,54.73
M091,2025-05-12,SKU_E,356,75.98
M003,2025-02-17,SKU_D,470,62.95
M041,2025-03-10,SKU_B,302,70.49
M089,2025-03-17,SKU_B,466,45.79
M013,2025-04-07,SKU_A,531,60.14
M045,2025-02-10,SKU_A,489,68.75
M097,2025-01-20,SKU_A,333,67.15
M046,2025-01-27,SKU_A,561,73.17
M084,2025-01-13,SKU_B,493,45.04
M028,2025-05-05,SKU_B,391,40.11
M015,2025-04-07,SKU_E,451,76.23
M021,2025-03-31,SKU_A,384,71.78
M040,2025-02-17,SKU_A,424,78.39
M050,2025-02-03,SKU_D,623,73.89
M075,2025-01-06,SKU_D,177,40.27
M016,2025-05-19,SKU_C,288,47.59
M009,2025-03-17,SKU_E,592,49.7
M003,2025-02-24,SKU_B,385,62.64
M038,2025-03-31,SKU_D,170,62.56
M033,2025-03-03,SKU_A,233,47.08
M066,2025-01-13,SKU_B,288,69.43
M060,2025-04-21,SKU_D,287,59.15
M060,2025-02-24,SKU_E,486,59.21
M003,2025-02-17,SKU_D,470,62.95
M082,2025-04-07,SKU_D,595,78.92
M038,2025-03-31,SKU_E,181,60.55
M074,2025-01-13,SKU_D,609,62.24
M043,2025-05-05,SKU_D,606,71.82
M006,2025-03-10,SKU_B,350,57.29
M017,2025-04-14,SKU_C,562,64.12
M091,2025-01-20,SKU_E,396,76.98
M017,2025-01-20,SKU_D,474,63.46
M075,2025-03-31,SKU_D,246,45.01
M004,2025-05-12,SKU_E,425,50.12
M008,2025-03-24,SKU_C,290,67.4
M067,2025-02-24,SKU_B,563,41.75
M056,2025-01-27,SKU_A,434,63.78
M077,2025-04-28,SKU_D,341,61.66
M076,2025-02-10,SKU_E,343,42.1
M098,2025-05-05,SKU_A,587,78.41
M032,2025-01-27,SKU_E,515,50.64
M019,2025-01-13,SKU_A,560,81.33
M011,2025-04-28,SKU_C,162,79.7
M007,2025-04-28,SKU_D,499,74.82
M087,2025-05-19,SKU_D,187,49.65
M075,2025-03-31,SKU_C,270,43.2
M014,2025-03-17,SKU_E,280,68.26
M061,2025-03-17,SKU_C,364,38.51
M068,2025-05-12,SKU_C,256,39.87
M047,2025-03-10,SKU_C,525,69.67
M032,2025-05-05,SKU_E,504,47.67
M013,2025-03-24,SKU_A,573,61.29
M045,2025-02-24,SKU_A,417,64.05
M072,2025-04-28,SKU_D,663,58.01
M074,2025-03-24,SKU_B,500,61.29
M081,2025-05-12,SKU_D,449,63.89
M031,2025-03-03,SKU_C,286,57.68
M057,2025-05-19,SKU_C,258,72.31
M058,2025-02-10,SKU_C,452,44.71
M051,2025-02-17,SKU_A,391,61.35
M090,2025-03-03,SKU_A,394,60.79
M035,2025-04-14,SKU_A,640,79.0
M047,2025-04-14,SKU_C,674,68.24
M060,2025-01-20,SKU_C,458,63.26
M023,2025-04-14,SKU_A,222,40.15
M032,2025-04-21,SKU_D,525,48.86
M030,2025-05-19,SKU_D,292,62.28
M077,2025-04-28,SKU_D,341,61.66
M097,2025-05-19,SKU_B,396,67.1
M098,2025-02-10,SKU_E,578,77.21
M014,2025-01-13,SKU_B,231,70.46
M073,2025-01-06,SKU_D,553,59.59
M100,2025-02-17,SKU_D,288,76.6
M034,2025-04-28,SKU_C,602,44.16
M040,2025-02-10,SKU_B,337,77.67
M039,2025-01-06,SKU_E,688,52.22
M095,2025-05-19,SKU_D,383,65.02
M045,2025-02-03,SKU_C,634,64.11
M099,2025-05-05,SKU_E,614,58.12
M077,2025-02-24,SKU_E,344,58.79
M006,2025-02-03,SKU_C,477,54.99
M006,2025-05-19,SKU_D,466,54.76
M045,2025-05-12,SKU_C,523,67.65
M007,2025-03-31,SKU_C,553,74.58
M049,2025-03-24,SKU_A,434,75.61
M044,2025-04-21,SKU_D,447,74.47
M012,2025-03-10,SKU_D,252,80.2
M013,2025-04-14,SKU_D,407,56.89
M080,2025-01-20,SKU_A,391,50.62
M091,2025-05-05,SKU_E,300,76.45
M059,2025-02-17,SKU_D,264,57.91
M010,2025-01-06,SKU_B,366,51.28
M023,2025-01-13,SKU_C,243,41.37
M048,2025-05-12,SKU_D,544,46.6
M095,2025-01-20,SKU_C,296,63.65
M037,2025-02-03,SKU_B,416,69.01
M088,2025-02-24,SKU_A,274,57.29
M060,2025-01-13,SKU_A,381,63.15
M075,2025-01-27,SKU_B,255,42.58
M053,2025-04-14,SKU_B,564,52.3
M076,2025-04-14,SKU_A,433,43.84
M009,2025-03-24,SKU_C,747,46.14
M010,2025-05-19,SKU_B,285,53.87
M007,2025-02-03,SKU_E,426,77.0
M055,2025-02-10,SKU_C,234,68.56
M040,2025-04-28,SKU_B,355,74.38
M081,2025-02-10,SKU_D,562,62.47
M041,2025-05-12,SKU_E,389,72.31
M050,2025-04-28,SKU_C,557,73.83
M043,2025-01-13,SKU_D,618,71.46
M086,2025-03-03,SKU_C,616,47.38
M051,2025-05-12,SKU_E,483,62.32
M071,2025-01-20,SKU_E,187,54.04
M078,2025-04-28,SKU_C,317,64.46
M007,2025-01-27,SKU_D,434,73.04
M060,2025-04-21,SKU_B,509,59.04
M091,2025-03-10,SKU_C,415,74.32
M089,2025-02-10,SKU_C,339,45.8
M001,2025-04-28,SKU_B,534,64.13
M056,2025-05-19,SKU_E,551,67.87
M030,2025-01-20,SKU_D,458,59.81
M011,2025-05-12,SKU_A,212,76.11
M011,2025-04-07,SKU_B,193,74.67
M067,2025-03-24,SKU_C,406,45.82
M094,2025-02-10,SKU_B,373,55.43
M009,2025-03-10,SKU_B,635,51.88
M092,2025-04-28,SKU_B,241,64.85
M077,2025-04-14,SKU_A,461,56.76
M009,2025-05-12,SKU_D,424,50.35
M045,2025-05-05,SKU_E,375,66.01
M065,2025-02-03,SKU_C,449,57.06
M094,2025-02-17,SKU_D,539,50.64
M057,2025-01-06,SKU_E,254,71.2
M100,2025-01-20,SKU_A,264,77.26
M076,2025-05-12,SKU_E,352,39.31
M008,2025-01-27,SKU_C,262,62.3
M093,2025-01-06,SKU_B,412,43.09
M058,2025-04-07,SKU_C,501,44.77
M008,2025-02-24,SKU_E,229,64.08
M094,2025-01-27,SKU_D,466,52.57
M073,2025-03-17,SKU_B,365,55.62
M020,2025-05-19,SKU_D,418,61.42
M061,2025-02-24,SKU_A,320,40.1
M004,2025-02-24,SKU_E,287,50.28
M042,2025-02-17,SKU_A,638,70.12
M099,2025-04-14,SKU_D,537,58.24
M012,2025-03-31,SKU_A,204,77.24
M066,2025-03-17,SKU_A,266,67.86
M099,2025-01-13,SKU_E,356,54.79
M092,2025-01-06,SKU_B,252,63.51
M067,2025-01-27,SKU_B,559,45.8
M070,2025-02-24,SKU_E,277,58.73
M015,2025-03-24,SKU_C,393,75.04
M049,2025-05-12,SKU_C,419,72.68
M019,2025-03-24,SKU_E,529,79.95
M027,2025-05-05,SKU_A,340,53.84
M006,2025-03-31,SKU_D,508,54.21
M014,2025-05-12,SKU_E,260,67.46
M040,2025-05-05,SKU_D,494,78.11
M043,2025-05-12,SKU_E,662,70.75
M060,2025-05-12,SKU_A,506,61.95
M015,2025-03-17,SKU_A,344,71.22
M081,2025-03-17,SKU_B,603,66.62
M100,2025-04-07,SKU_D,191,80.78
M045,2025-02-10,SKU_B,408,64.1
M002,2025-04-28,SKU_C,245,55.65
M065,2025-03-24,SKU_C,496,54.92
M005,2025-02-03,SKU_B,411,43.13
M064,2025-02-10,SKU_E,377,46.4
M084,2025-02-10,SKU_C,447,44.92
M072,2025-01-06,SKU_C,579,59.41
M028,2025-04-21,SKU_E,406,41.58
M006,2025-01-13,SKU_E,497,57.82
M048,2025-05-05,SKU_A,439,41.99
M015,2025-02-17,SKU_A,397,75.45
M074,2025-04-28,SKU_D,379,63.32
M012,2025-03-31,SKU_D,284,76.64
M031,2025-03-17,SKU_B,327,58.86
M055,2025-04-21,SKU_B,221,65.49
M082,2025-04-21,SKU_E,499,76.61
M024,2025-02-03,SKU_D,277,48.83
M078,2025-01-27,SKU_A,224,64.51
M058,2025-04-14,SKU_B,544,46.94
M041,2025-01-13,SKU_C,314,69.45
M096,2025-05-05,SKU_A,670,63.65
M098,2025-04-21,SKU_B,653,81.28
M095,2025-03-31,SKU_E,297,67.38
M026,2025-01-20,SKU_B,439,57.9
M089,2025-03-24,SKU_B,388,49.04
M091,2025-04-07,SKU_A,378,76.3
M036,2025-02-03,SKU_E,215,61.38
M075,2025-03-03,SKU_C,256,45.1
M045,2025-01-27,SKU_D,584,68.93
M071,2025-04-14,SKU_E,179,51.42
M074,2025-01-27,SKU_C,521,61.81
M088,2025-05-19,SKU_A,194,62.36
M013,2025-05-05,SKU_A,635,62.18
M016,2025-01-06,SKU_E,281,50.39
M023,2025-04-14,SKU_C,262,40.35
M058,2025-05-05,SKU_D,455,46.52
M085,2025-01-06,SKU_B,270,65.46
M027,2025-05-19,SKU_D,221,56.35
M047,2025-01-06,SKU_C,373,70.29
M077,2025-03-17,SKU_E,322,61.15
M077,2025-02-03,SKU_C,532,58.72
M059,2025-04-07,SKU_B,326,56.28
M047,2025-05-05,SKU_A,473,69.35
M089,2025-05-12,SKU_A,371,43.32
M089,2025-02-17,SKU_D,343,48.63
M019,2025-01-20,SKU_B,429,81.52
M083,2025-03-03,SKU_A,450,68.41
M037,2025-01-27,SKU_B,245,69.6
M009,2025-01-06,SKU_D,695,46.82
M092,2025-04-07,SKU_C,353,62.33
M080,2025-03-10,SKU_B,435,50.7
M040,2025-02-24,SKU_D,406,78.56
M024,2025-04-28,SKU_D,380,48.12
M035,2025-03-03,SKU_B,634,79.18
M043,2025-04-07,SKU_A,384,75.63
M040,2025-03-10,SKU_E,540,74.73
M036,2025-01-27,SKU_A,232,60.28
M011,2025-05-12,SKU_D,169,76.44
M054,2025-02-10,SKU_B,273,61.45
