PlantID,WeekStart,Product,CapacityUnits,ProductionCostPerUnit
P071,2025-05-19,SKU_C,2096,30.89
P063,2025-04-07,SKU_E,2010,28.02
P068,2025-05-12,SKU_B,2819,18.66
P033,2025-04-07,SKU_A,2164,23.0
P015,2025-03-31,SKU_E,1643,21.51
P018,2025-02-10,SKU_C,2736,24.18
P051,2025-03-03,SKU_C,2573,15.56
P093,2025-04-28,SKU_D,2880,23.66
P078,2025-05-12,SKU_B,1605,29.01
P004,2025-05-12,SKU_B,2384,16.71
P077,2025-02-10,SKU_A,2307,21.61
P075,2025-02-10,SKU_D,1783,15.46
P084,2025-02-03,SKU_B,2348,28.93
P031,2025-03-24,SKU_E,1769,21.25
P046,2025-04-28,SKU_A,2764,21.35
P003,2025-04-07,SKU_A,3159,18.98
P004,2025-03-10,SKU_A,2088,16.71
P094,2025-02-03,SKU_A,1820,23.85
P045,2025-01-13,SKU_C,2520,18.01
P026,2025-01-06,SKU_D,2021,18.67
P030,2025-01-27,SKU_B,2330,29.15
P002,2025-03-17,SKU_B,2962,27.77
P015,2025-03-24,SKU_C,1363,18.89
P043,2025-02-17,SKU_A,2545,21.82
P035,2025-01-20,SKU_D,2233,21.92
P020,2025-02-10,SKU_C,2270,27.87
P017,2025-04-07,SKU_D,2507,20.86
P010,2025-03-03,SKU_D,2328,20.41
P023,2025-02-03,SKU_A,3073,27.04
P035,2025-01-06,SKU_E,2282,19.61
P073,2025-03-24,SKU_B,2701,18.62
P017,2025-04-21,SKU_A,1781,21.11
P002,2025-01-27,SKU_D,3461,30.29
P068,2025-03-03,SKU_D,2981,17.7
P031,2025-01-13,SKU_E,1553,21.71
P067,2025-03-31,SKU_E,1543,22.88
P024,2025-02-03,SKU_B,2887,30.61
P008,2025-01-27,SKU_C,2158,16.59
P049,2025-05-12,SKU_B,3145,13.38
P039,2025-02-03,SKU_C,1477,15.22
P074,2025-04-14,SKU_E,2621,19.72
P062,2025-04-14,SKU_E,1555,25.65
P085,2025-03-10,SKU_C,1736,30.74
P087,2025-02-10,SKU_A,2739,20.24
P020,2025-03-17,SKU_E,2496,25.69
P075,2025-01-27,SKU_A,1515,16.52
P058,2025-02-03,SKU_B,3206,19.47
P078,2025-03-03,SKU_A,1643,29.24
P036,2025-04-14,SKU_C,2460,22.43
P069,2025-02-24,SKU_B,1684,18.81
P079,2025-02-10,SKU_C,2548,28.21
P058,2025-03-10,SKU_B,2799,22.58
P072,2025-04-28,SKU_C,2686,15.38
P009,2025-05-19,SKU_E,2317,17.91
P041,2025-02-03,SKU_C,1632,17.46
P043,2025-04-14,SKU_B,2694,23.49
P063,2025-02-17,SKU_B,2841,27.58
P061,2025-02-03,SKU_B,2660,14.06
P046,2025-03-31,SKU_A,2544,22.87
P088,2025-01-27,SKU_B,2596,19.48
P060,2025-03-10,SKU_C,2391,17.47
P030,2025-05-12,SKU_A,2698,30.17
P045,2025-01-06,SKU_B,2632,15.54
P002,2025-02-10,SKU_C,3025,26.87
P015,2025-01-13,SKU_E,1970,20.13
P094,2025-03-03,SKU_C,1566,24.39
P035,2025-01-06,SKU_A,2360,22.05
P014,2025-04-14,SKU_A,2269,20.04
P082,2025-02-24,SKU_A,2585,21.85
P075,2025-02-17,SKU_A,1645,16.83
P064,2025-03-17,SKU_A,2385,17.64
P052,2025-05-05,SKU_E,1850,27.47
P050,2025-02-17,SKU_E,2163,28.88
P062,2025-05-05,SKU_B,1708,23.88
P096,2025-04-07,SKU_A,1762,23.15
P049,2025-04-21,SKU_A,2525,17.34
P088,2025-02-10,SKU_B,2519,18.93
P060,2025-04-21,SKU_C,2993,17.22
P061,2025-03-03,SKU_D,2232,17.06
P073,2025-02-10,SKU_E,2368,18.09
P097,2025-05-05,SKU_B,1751,26.48
P064,2025-03-24,SKU_B,2579,16.3
P020,2025-03-10,SKU_E,1879,27.85
P034,2025-04-28,SKU_E,1863,17.73
P062,2025-01-20,SKU_C,2248,23.16
P050,2025-04-21,SKU_C,2368,30.93
P009,2025-05-12,SKU_D,2656,17.7
P048,2025-01-13,SKU_A,2593,26.17
P036,2025-01-27,SKU_D,2442,24.36
P070,2025-01-20,SKU_A,2661,21.69
P089,2025-03-03,SKU_D,2069,20.26
P052,2025-04-14,SKU_A,1885,27.09
P022,2025-01-20,SKU_A,1768,27.32
P055,2025-03-24,SKU_D,1984,23.73
P013,2025-01-20,SKU_C,3117,21.77
P070,2025-03-24,SKU_A,2868,20.44
P080,2025-01-20,SKU_C,1776,21.32
P093,2025-05-19,SKU_B,2583,21.84
P095,2025-04-28,SKU_D,1797,19.7
P015,2025-01-20,SKU_C,1574,20.45
P081,2025-05-19,SKU_D,2165,23.7
P008,2025-03-24,SKU_E,1991,14.95
P063,2025-01-20,SKU_C,2283,30.87
P096,2025-03-17,SKU_B,1832,23.36
P020,2025-03-17,SKU_A,1915,26.58
P049,2025-04-28,SKU_A,2679,16.2
P097,2025-02-03,SKU_B,1514,24.65
P074,2025-03-10,SKU_B,2690,18.22
P004,2025-04-21,SKU_C,1870,17.09
P059,2025-01-27,SKU_D,1810,31.07
P041,2025-04-14,SKU_E,1958,19.05
P074,2025-05-05,SKU_B,2790,17.41
P055,2025-02-24,SKU_B,1576,24.05
P088,2025-05-12,SKU_C,3200,17.71
P029,2025-04-14,SKU_C,2489,24.89
P018,2025-04-07,SKU_D,2726,24.47
P027,2025-03-03,SKU_D,2027,24.11
P088,2025-03-03,SKU_C,2707,18.15
P082,2025-05-05,SKU_A,2293,18.71
P074,2025-01-27,SKU_B,2767,19.21
P075,2025-01-13,SKU_A,2012,16.03
P037,2025-03-31,SKU_D,2317,19.45
P027,2025-04-21,SKU_C,2509,24.73
P080,2025-04-28,SKU_C,2460,21.68
P073,2025-03-31,SKU_C,2679,20.2
P044,2025-03-17,SKU_E,1575,15.26
P090,2025-03-24,SKU_D,1975,24.58
P009,2025-02-17,SKU_C,2474,19.68
P087,2025-04-14,SKU_B,3044,23.32
P056,2025-05-19,SKU_D,2758,19.26
P063,2025-03-10,SKU_E,2083,28.6
P072,2025-02-17,SKU_E,2573,15.26
P071,2025-02-10,SKU_C,2422,31.52
P068,2025-02-10,SKU_B,3336,16.35
P052,2025-02-17,SKU_B,1710,25.82
P037,2025-03-17,SKU_D,2294,21.21
P027,2025-04-28,SKU_A,2534,27.63
P046,2025-03-24,SKU_C,3019,24.22
P023,2025-01-06,SKU_D,2854,28.65
P085,2025-02-24,SKU_D,1524,29.85
P094,2025-03-17,SKU_C,1313,24.78
P049,2025-05-12,SKU_C,2835,14.15
P048,2025-02-10,SKU_E,2339,23.61
P042,2025-03-17,SKU_E,2532,26.53
P099,2025-05-05,SKU_A,3016,20.35
P052,2025-05-19,SKU_A,1597,25.69
P097,2025-04-21,SKU_B,2007,23.52
P047,2025-04-14,SKU_B,1806,15.69
P015,2025-01-20,SKU_C,1574,20.45
P088,2025-02-17,SKU_B,2750,19.04
P020,2025-04-14,SKU_B,2502,26.85
P033,2025-01-27,SKU_B,2867,24.65
P055,2025-04-07,SKU_C,1634,23.73
P051,2025-02-24,SKU_D,2739,15.38
P086,2025-03-24,SKU_B,3009,16.71
P065,2025-05-19,SKU_B,1934,25.6
P061,2025-05-05,SKU_C,3053,15.91
P031,2025-05-12,SKU_D,1950,24.71
P088,2025-03-17,SKU_A,2394,19.32
P030,2025-02-03,SKU_E,2728,29.93
P045,2025-01-20,SKU_A,2575,17.0
P077,2025-04-21,SKU_E,1871,23.07
P006,2025-05-12,SKU_B,2150,23.0
P017,2025-04-14,SKU_C,1932,20.96
P030,2025-04-28,SKU_D,2481,30.65
P063,2025-03-24,SKU_C,2665,29.63
P016,2025-05-19,SKU_B,2084,21.88
P020,2025-05-19,SKU_C,1857,28.31
P054,2025-05-19,SKU_D,1856,28.82
P051,2025-05-12,SKU_C,2567,15.02
P013,2025-02-17,SKU_D,2748,20.14
P004,2025-05-19,SKU_A,2075,18.88
P003,2025-03-24,SKU_A,2763,20.57
P016,2025-02-03,SKU_B,2110,20.52
P062,2025-05-05,SKU_A,2070,23.78
P021,2025-01-27,SKU_D,2299,17.72
P074,2025-04-14,SKU_B,2942,18.43
P086,2025-01-13,SKU_C,2366,16.89
P016,2025-03-24,SKU_C,1998,19.55
P005,2025-05-12,SKU_C,2360,21.21
P025,2025-01-20,SKU_B,1830,28.59
P071,2025-03-03,SKU_A,2205,29.66
P055,2025-03-03,SKU_C,1911,24.63
P012,2025-03-24,SKU_E,2130,16.36
P060,2025-05-05,SKU_E,3297,16.3
P033,2025-02-10,SKU_B,2834,22.44
P074,2025-04-14,SKU_B,2942,18.43
P028,2025-03-10,SKU_D,1559,23.22
P095,2025-05-05,SKU_D,2173,19.22
P066,2025-04-07,SKU_B,1474,15.08
P059,2025-01-27,SKU_E,2255,31.27
P041,2025-02-03,SKU_C,1632,17.46
P020,2025-05-05,SKU_D,1772,25.49
P065,2025-03-03,SKU_B,2116,25.09
P017,2025-03-24,SKU_E,1937,19.12
P012,2025-05-19,SKU_A,2700,15.25
P025,2025-01-20,SKU_C,2066,28.76
P037,2025-04-07,SKU_C,1718,21.89
P021,2025-05-19,SKU_E,2501,15.43
P049,2025-02-10,SKU_E,2346,13.49
P089,2025-01-27,SKU_E,2259,19.66
P098,2025-05-12,SKU_C,2353,18.35
P014,2025-05-19,SKU_A,2005,21.77
P053,2025-03-10,SKU_C,2376,29.27
P003,2025-02-24,SKU_E,3090,19.0
P011,2025-05-19,SKU_E,2165,19.09
P057,2025-03-17,SKU_D,3223,17.81
P063,2025-02-24,SKU_A,2320,27.45
P059,2025-05-12,SKU_B,1596,29.44
P085,2025-03-24,SKU_D,1300,29.58
P022,2025-03-03,SKU_B,2073,28.55
P065,2025-03-31,SKU_C,1763,24.96
P018,2025-01-20,SKU_D,2648,24.57
P072,2025-05-05,SKU_B,2313,18.09
P072,2025-02-17,SKU_D,2954,16.69
P003,2025-03-03,SKU_E,3033,19.02
P071,2025-04-14,SKU_E,1772,31.38
P013,2025-03-31,SKU_C,3003,20.05
P014,2025-04-21,SKU_A,2280,21.69
P091,2025-02-10,SKU_E,2717,20.78
P093,2025-01-20,SKU_E,2599,22.42
P093,2025-02-17,SKU_C,2822,21.53
P044,2025-03-31,SKU_C,1571,16.57
P077,2025-02-24,SKU_A,2095,20.93
P084,2025-04-28,SKU_D,2728,26.73
P098,2025-01-27,SKU_B,1700,17.74
P001,2025-04-14,SKU_C,2381,28.85
P075,2025-01-20,SKU_C,1448,15.01
P012,2025-03-10,SKU_E,2432,16.33
P051,2025-02-24,SKU_B,2337,17.09
P035,2025-04-14,SKU_B,2511,21.31
P037,2025-04-07,SKU_C,1718,21.89
P043,2025-05-19,SKU_C,1988,20.66
P017,2025-02-03,SKU_E,2425,20.25
P016,2025-05-19,SKU_A,2256,22.17
P032,2025-03-17,SKU_B,2553,22.79
P007,2025-03-31,SKU_B,3119,22.37
P065,2025-05-05,SKU_C,2270,25.7
P065,2025-05-05,SKU_D,1684,26.17
P011,2025-04-07,SKU_E,2484,19.51
P041,2025-01-13,SKU_E,1874,17.06
P096,2025-03-03,SKU_A,1595,22.35
P094,2025-01-27,SKU_B,1697,24.75
P019,2025-02-03,SKU_D,2314,17.28
P002,2025-02-10,SKU_A,2553,28.71
P020,2025-02-24,SKU_D,2003,25.51
P077,2025-03-10,SKU_D,2086,20.6
P083,2025-05-12,SKU_A,2171,26.7
P063,2025-04-14,SKU_D,2005,27.3
P099,2025-02-10,SKU_B,3009,20.91
P017,2025-03-24,SKU_E,1937,19.12
P040,2025-02-10,SKU_D,2800,19.23
P072,2025-01-20,SKU_A,2437,15.8
P010,2025-04-07,SKU_C,2540,19.82
P060,2025-03-03,SKU_B,2513,15.54
P024,2025-02-03,SKU_E,3196,28.04
P039,2025-03-31,SKU_B,1701,15.04
P001,2025-01-27,SKU_C,2505,25.01
P015,2025-01-20,SKU_B,1502,20.08
P050,2025-04-07,SKU_D,2227,30.46
P057,2025-04-28,SKU_B,2912,18.17
P001,2025-04-21,SKU_A,2815,27.07
P072,2025-03-31,SKU_D,2788,17.4
P022,2025-04-28,SKU_B,2505,30.05
P006,2025-03-24,SKU_D,2383,23.71
P062,2025-03-24,SKU_D,2298,24.12
P064,2025-02-17,SKU_D,2438,17.59
P019,2025-03-10,SKU_B,2605,18.29
P066,2025-01-13,SKU_D,1807,15.06
P078,2025-05-05,SKU_A,1281,30.71
P005,2025-04-14,SKU_D,2171,21.84
P055,2025-04-14,SKU_A,1602,23.7
P073,2025-02-17,SKU_E,2787,21.36
P045,2025-04-28,SKU_B,3034,15.53
P058,2025-05-05,SKU_A,3042,19.06
P063,2025-01-13,SKU_A,2726,27.34
P085,2025-03-03,SKU_B,1662,30.42
P038,2025-02-24,SKU_B,1451,20.22
P002,2025-02-24,SKU_E,2796,26.85
P063,2025-02-03,SKU_A,2742,28.28
P010,2025-05-19,SKU_A,3176,17.69
P020,2025-02-24,SKU_D,2003,25.51
P008,2025-03-17,SKU_D,1510,17.59
P022,2025-05-05,SKU_A,1718,30.57
P050,2025-03-17,SKU_A,2525,29.9
P095,2025-03-10,SKU_B,2261,22.07
P068,2025-03-10,SKU_D,3259,16.62
P031,2025-03-03,SKU_B,1416,22.68
P023,2025-02-03,SKU_D,2618,27.71
P002,2025-03-17,SKU_E,2384,30.33
P009,2025-05-12,SKU_B,3118,16.28
P059,2025-01-20,SKU_C,1606,31.45
P078,2025-02-03,SKU_D,1267,28.95
P019,2025-03-10,SKU_C,1948,17.14
P099,2025-03-10,SKU_D,3212,22.01
P034,2025-05-19,SKU_B,2468,18.66
P083,2025-01-06,SKU_C,2488,27.27
P100,2025-03-10,SKU_C,2097,26.04
P047,2025-03-31,SKU_E,1796,14.15
P051,2025-05-05,SKU_B,2619,16.97
P050,2025-03-03,SKU_D,1998,29.74
P100,2025-05-05,SKU_C,2033,24.97
P071,2025-03-17,SKU_A,2140,30.6
P039,2025-02-17,SKU_E,1825,15.73
P043,2025-03-17,SKU_E,2528,23.19
P029,2025-03-17,SKU_C,2895,23.24
P049,2025-02-10,SKU_E,2346,13.49
P045,2025-03-24,SKU_E,2546,16.75
P096,2025-01-13,SKU_C,1585,20.04
P044,2025-01-27,SKU_E,2063,16.48
P010,2025-04-28,SKU_C,3206,19.26
P052,2025-01-20,SKU_B,1815,25.37
P004,2025-01-27,SKU_A,1814,17.17
P031,2025-03-31,SKU_E,1489,21.5
P056,2025-01-20,SKU_D,2927,18.8
P071,2025-02-24,SKU_D,1779,28.4
P042,2025-05-05,SKU_B,2445,27.58
P053,2025-02-17,SKU_B,2340,28.66
P047,2025-02-03,SKU_D,2085,16.38
P003,2025-02-10,SKU_E,2564,19.07
P001,2025-02-10,SKU_B,3074,27.86
P073,2025-03-03,SKU_C,2345,21.49
P049,2025-04-28,SKU_C,3326,14.83
P068,2025-02-24,SKU_B,2716,19.05
P085,2025-02-10,SKU_C,1492,28.07
P014,2025-05-19,SKU_E,2066,22.04
P050,2025-04-07,SKU_A,1737,29.96
P090,2025-02-03,SKU_A,1504,23.15
P089,2025-03-24,SKU_C,2813,18.79
P010,2025-01-27,SKU_B,3026,18.58
P029,2025-02-10,SKU_E,2642,25.34
P073,2025-03-31,SKU_D,2595,18.83
P019,2025-01-20,SKU_B,2370,19.53
P097,2025-02-24,SKU_A,1732,26.58
P085,2025-05-19,SKU_B,1723,27.42
P086,2025-03-17,SKU_D,2397,16.52
P094,2025-03-03,SKU_B,1805,25.33
P044,2025-02-17,SKU_B,1783,14.0
P019,2025-04-28,SKU_C,2538,17.37
P037,2025-03-03,SKU_E,1714,19.78
P043,2025-02-17,SKU_E,2442,22.87
P082,2025-04-07,SKU_B,2425,20.52
P062,2025-01-13,SKU_A,2072,23.25
P081,2025-03-31,SKU_E,1786,24.78
P018,2025-04-14,SKU_E,2903,23.77
P005,2025-04-21,SKU_C,2177,20.92
P073,2025-03-24,SKU_D,2413,20.65
P005,2025-01-27,SKU_D,2200,20.1
P008,2025-03-24,SKU_C,2055,16.01
P031,2025-02-17,SKU_B,1821,23.67
P004,2025-04-28,SKU_E,1739,17.01
P081,2025-03-24,SKU_A,1605,26.7
P081,2025-02-17,SKU_B,1737,25.62
P057,2025-04-21,SKU_B,2721,20.9
P018,2025-04-28,SKU_D,2361,24.01
P003,2025-04-07,SKU_C,2580,18.56
P093,2025-05-12,SKU_B,2910,23.23
P099,2025-02-24,SKU_D,3067,21.72
P040,2025-04-21,SKU_C,2668,19.83
P020,2025-04-14,SKU_D,2090,28.68
P010,2025-02-24,SKU_E,3126,19.9
P040,2025-04-21,SKU_E,2691,19.1
P031,2025-04-28,SKU_B,1889,21.65
P068,2025-04-07,SKU_E,3245,16.56
P079,2025-04-21,SKU_A,2380,29.84
P093,2025-01-13,SKU_C,3004,23.86
P018,2025-05-05,SKU_A,2267,24.09
P080,2025-02-10,SKU_B,2000,22.07
P010,2025-02-17,SKU_B,2934,20.19
P097,2025-01-20,SKU_E,1500,25.92
P035,2025-05-19,SKU_A,3000,19.77
P074,2025-02-17,SKU_A,2688,19.87
P070,2025-04-07,SKU_A,3067,20.71
P094,2025-02-24,SKU_A,1615,25.36
P062,2025-04-14,SKU_B,1936,26.38
P069,2025-03-31,SKU_B,2287,17.69
P049,2025-03-24,SKU_E,3252,14.16
P100,2025-01-20,SKU_C,1885,25.96
P100,2025-05-19,SKU_B,2228,25.06
P057,2025-04-28,SKU_B,2912,18.17
P056,2025-05-05,SKU_B,2850,18.8
P010,2025-05-19,SKU_E,2758,18.82
P038,2025-01-06,SKU_A,1471,21.95
P033,2025-02-17,SKU_A,2880,26.15
P099,2025-01-27,SKU_B,2513,22.7
P027,2025-01-20,SKU_B,2161,27.19
P031,2025-04-21,SKU_C,1575,22.64
P080,2025-04-28,SKU_D,1763,21.26
P002,2025-01-13,SKU_C,3119,29.88
P098,2025-03-24,SKU_C,1669,17.54
P029,2025-03-10,SKU_A,2875,23.99
P034,2025-05-05,SKU_A,2025,18.75
P035,2025-01-27,SKU_E,2682,20.48
P040,2025-01-13,SKU_C,2428,21.74
P036,2025-04-28,SKU_C,3122,21.24
P024,2025-04-21,SKU_C,3287,28.41
P061,2025-03-24,SKU_B,2702,13.95
P088,2025-05-05,SKU_C,2829,16.63
P052,2025-05-19,SKU_D,1657,24.03
P065,2025-03-31,SKU_B,1983,26.48
P068,2025-03-17,SKU_E,3223,17.78
P089,2025-03-31,SKU_C,2752,20.86
P028,2025-05-19,SKU_A,1755,20.75
P068,2025-03-03,SKU_C,2665,15.65
P027,2025-05-12,SKU_B,1961,26.48
P087,2025-04-21,SKU_A,2704,21.51
P042,2025-05-19,SKU_A,2985,27.36
P048,2025-01-13,SKU_D,2496,23.63
P047,2025-03-10,SKU_C,2036,13.66
P016,2025-05-12,SKU_E,2049,20.44
P046,2025-02-03,SKU_E,3214,23.19
P099,2025-05-05,SKU_D,3028,20.66
P073,2025-01-20,SKU_C,2881,20.66
P089,2025-04-28,SKU_E,2286,22.07
P037,2025-04-14,SKU_A,2132,21.47
P013,2025-01-06,SKU_A,2551,19.52
P091,2025-02-24,SKU_E,3038,17.68
P028,2025-01-06,SKU_A,1625,21.27
P070,2025-02-24,SKU_D,2413,19.44
P051,2025-02-24,SKU_C,2967,15.7
P027,2025-05-05,SKU_E,2110,25.54
P033,2025-01-27,SKU_C,2428,23.87
P037,2025-01-20,SKU_C,2512,21.35
P041,2025-05-12,SKU_B,1786,16.96
P036,2025-04-28,SKU_D,3218,22.5
P010,2025-03-03,SKU_D,2328,20.41
P015,2025-03-03,SKU_A,1371,21.72
P053,2025-03-17,SKU_C,2315,28.07
P052,2025-02-03,SKU_B,1750,24.86
P020,2025-05-12,SKU_C,2494,26.54
P042,2025-05-12,SKU_C,2963,26.02
P084,2025-01-13,SKU_E,1941,30.26
P083,2025-02-17,SKU_C,2078,27.41
P096,2025-04-14,SKU_C,1454,20.47
P079,2025-05-19,SKU_B,3143,27.46
P024,2025-04-14,SKU_A,2786,27.89
P098,2025-02-03,SKU_B,1953,17.57
P083,2025-04-07,SKU_B,2814,28.2
P016,2025-01-20,SKU_E,2214,19.3
P049,2025-01-06,SKU_C,2669,14.55
P011,2025-04-21,SKU_A,1801,17.81
P021,2025-01-27,SKU_A,1806,15.85
P031,2025-04-28,SKU_C,1595,22.53
P020,2025-05-12,SKU_B,1947,28.9
P080,2025-02-17,SKU_A,1731,21.39
P089,2025-01-06,SKU_E,2135,19.2
P055,2025-04-07,SKU_C,1634,23.73
P067,2025-05-12,SKU_B,1760,21.4
P079,2025-02-03,SKU_C,2884,26.97
P028,2025-02-03,SKU_B,1854,22.09
P001,2025-01-27,SKU_D,2343,25.91
P094,2025-02-10,SKU_C,1265,23.77
P098,2025-02-10,SKU_B,1908,17.81
P009,2025-01-27,SKU_E,2649,17.24
P042,2025-05-12,SKU_B,3157,28.88
P067,2025-02-03,SKU_E,1465,21.42
P016,2025-01-13,SKU_E,1802,21.05
P100,2025-03-03,SKU_D,2243,23.27
P028,2025-01-20,SKU_E,2034,21.16
P035,2025-05-12,SKU_C,2203,21.31
P084,2025-01-13,SKU_A,2065,28.47
P007,2025-03-10,SKU_D,2453,23.03
P046,2025-03-31,SKU_A,2544,22.87
P006,2025-03-10,SKU_D,2627,24.66
P058,2025-01-06,SKU_B,2613,22.52
P019,2025-02-24,SKU_A,1943,17.66
P027,2025-02-10,SKU_B,2280,25.47
P052,2025-03-24,SKU_B,1802,24.85
P061,2025-04-28,SKU_D,2871,15.71
P053,2025-03-03,SKU_D,2793,30.66
P031,2025-03-03,SKU_C,1976,23.58
P020,2025-01-13,SKU_D,1782,27.03
P025,2025-04-07,SKU_E,1598,31.24
P041,2025-03-03,SKU_A,1474,18.83
P093,2025-03-03,SKU_D,2498,24.35
P031,2025-01-06,SKU_A,1613,24.43
P029,2025-01-20,SKU_B,2626,22.97
P009,2025-05-19,SKU_E,2317,17.91
P058,2025-05-19,SKU_A,2636,21.59
P041,2025-02-17,SKU_C,1835,16.67
P020,2025-01-13,SKU_D,1782,27.03
P089,2025-04-28,SKU_E,2286,22.07
P044,2025-01-27,SKU_D,1825,16.38
P031,2025-03-31,SKU_E,1489,21.5
P047,2025-01-20,SKU_B,1768,16.74
P023,2025-01-06,SKU_E,2583,27.93
P048,2025-03-24,SKU_B,3080,26.16
P078,2025-04-07,SKU_A,1606,29.82
P015,2025-04-07,SKU_D,1565,19.17
P053,2025-01-20,SKU_A,2607,28.15
P055,2025-01-27,SKU_D,1478,24.38
P051,2025-01-13,SKU_A,2495,15.84
P067,2025-04-14,SKU_A,1878,20.58
P050,2025-04-07,SKU_C,2077,31.33
P067,2025-02-17,SKU_D,1710,22.95
P010,2025-05-12,SKU_E,3156,19.23
P076,2025-05-19,SKU_E,2084,17.47
P082,2025-04-21,SKU_A,3093,19.46
P075,2025-03-24,SKU_C,1635,16.05
P064,2025-04-28,SKU_C,2958,17.2
P036,2025-01-06,SKU_A,2923,23.92
P099,2025-02-17,SKU_D,3187,20.19
P068,2025-01-20,SKU_E,2319,19.12
P041,2025-02-03,SKU_C,1632,17.46
P015,2025-01-13,SKU_C,1583,19.39
P011,2025-01-13,SKU_E,1729,19.43
P076,2025-05-12,SKU_D,1873,19.06
P004,2025-02-24,SKU_B,2318,19.36
P093,2025-04-28,SKU_E,2969,22.13
P054,2025-03-03,SKU_E,1714,29.85
P019,2025-04-14,SKU_C,1866,19.97
P034,2025-03-10,SKU_D,2062,18.37
P025,2025-03-31,SKU_B,2154,29.27
P016,2025-01-20,SKU_A,1814,20.8
P055,2025-01-27,SKU_D,1478,24.38
P049,2025-05-19,SKU_B,3035,13.72
P072,2025-02-24,SKU_A,3164,15.57
P088,2025-03-31,SKU_A,3208,18.83
P059,2025-05-05,SKU_C,1618,28.52
P074,2025-03-03,SKU_D,2479,18.71
P079,2025-05-19,SKU_C,3123,28.16
P044,2025-03-10,SKU_B,1475,14.56
P035,2025-04-14,SKU_D,3007,18.96
P062,2025-01-13,SKU_D,1877,26.26
P028,2025-03-17,SKU_D,2066,24.13
P099,2025-03-03,SKU_E,2999,18.95
P027,2025-01-13,SKU_C,2518,24.57
P015,2025-02-03,SKU_D,1967,21.4
P025,2025-04-21,SKU_D,1825,30.6
P021,2025-05-12,SKU_C,1935,16.57
P072,2025-03-10,SKU_C,2935,18.16
P012,2025-04-28,SKU_A,2834,18.12
P064,2025-01-27,SKU_D,2244,19.29
P066,2025-01-13,SKU_B,1835,15.49
P098,2025-02-10,SKU_A,1957,20.59
P092,2025-01-27,SKU_C,2505,14.61
P087,2025-03-31,SKU_E,2099,21.04
P090,2025-05-05,SKU_A,2060,23.41
P003,2025-03-31,SKU_D,3151,21.12
P082,2025-01-13,SKU_A,2653,18.74
P001,2025-05-19,SKU_B,2299,26.06
P057,2025-01-20,SKU_E,3078,20.14
P075,2025-03-03,SKU_E,1443,16.12
P066,2025-04-28,SKU_A,1665,17.36
P076,2025-03-17,SKU_D,2435,19.95
P064,2025-05-12,SKU_E,2162,17.69
P095,2025-05-19,SKU_D,2184,18.36
P038,2025-03-31,SKU_E,1786,19.07
P006,2025-04-28,SKU_E,2108,24.43
P092,2025-02-17,SKU_C,2717,16.23
P050,2025-01-20,SKU_E,1819,30.48
P068,2025-03-31,SKU_E,2772,17.4
P029,2025-03-17,SKU_B,2096,24.83
P096,2025-01-20,SKU_C,1768,22.13
P010,2025-03-24,SKU_E,3208,18.51
P067,2025-03-17,SKU_C,1348,23.73
P006,2025-04-14,SKU_B,3061,23.12
P005,2025-01-20,SKU_D,2204,23.42
P031,2025-03-17,SKU_B,1369,24.01
P023,2025-02-03,SKU_A,3073,27.04
P081,2025-01-27,SKU_C,1702,24.36
P098,2025-03-31,SKU_E,2323,18.41
P060,2025-02-24,SKU_D,3479,15.85
P029,2025-03-10,SKU_D,2660,25.63
P037,2025-02-17,SKU_E,1863,19.36
P041,2025-01-06,SKU_D,1680,19.06
P095,2025-02-17,SKU_E,1892,20.8
P050,2025-03-24,SKU_E,1864,31.12
P034,2025-02-24,SKU_B,1872,18.76
P004,2025-01-13,SKU_A,1842,19.32
P090,2025-03-03,SKU_A,2013,21.98
P037,2025-04-21,SKU_D,2228,20.91
P082,2025-02-17,SKU_C,2516,20.06
P061,2025-05-05,SKU_D,3193,16.02
P069,2025-04-07,SKU_B,1984,17.96
P025,2025-03-31,SKU_C,1737,31.2
P006,2025-05-19,SKU_E,2579,26.48
P020,2025-01-20,SKU_E,2250,26.85
P082,2025-01-20,SKU_A,2432,21.62
P088,2025-02-10,SKU_E,2851,20.05
P090,2025-03-24,SKU_C,1642,23.64
P026,2025-04-07,SKU_E,2479,16.24
P006,2025-02-24,SKU_D,3123,25.67
P087,2025-05-19,SKU_E,2818,22.77
P099,2025-05-19,SKU_E,2238,21.87
P010,2025-03-31,SKU_E,2879,19.19
P037,2025-01-13,SKU_C,2353,23.1
P062,2025-02-17,SKU_A,2013,23.0
P080,2025-01-13,SKU_E,2000,19.7
P083,2025-03-24,SKU_B,2247,28.97
P005,2025-05-12,SKU_B,2455,20.85
P081,2025-04-21,SKU_E,2148,23.68
P020,2025-01-27,SKU_B,2028,27.01
P044,2025-04-28,SKU_C,2027,14.92
P010,2025-03-31,SKU_D,3097,20.59
P083,2025-03-24,SKU_C,2694,27.25
P050,2025-03-10,SKU_A,2351,30.84
P049,2025-04-21,SKU_A,2525,17.34
P036,2025-04-28,SKU_C,3122,21.24
P050,2025-04-07,SKU_E,2511,29.83
P088,2025-02-17,SKU_E,2598,16.99
P073,2025-03-31,SKU_A,2554,21.17
P089,2025-01-20,SKU_A,2728,21.86
P091,2025-01-06,SKU_B,2144,17.79
P052,2025-03-03,SKU_C,2039,25.92
P067,2025-02-24,SKU_E,1339,21.22
P069,2025-03-10,SKU_A,1718,17.42
